date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:31:51	62219/62219	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:01:51%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-766404-657895-779786-138256-765122	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-766404-657895-779786-138256-76512	(from https://tamimicontracting.com/en/job-opportunities?page=3)
10:31:53	62255/62255	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:01:53%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946.html	(from https://tamimicontracting.com/en/job-opportunities?page=3)
10:31:55	62175/62175	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:01:55%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778.html	(from https://tamimicontracting.com/en/job-opportunities?page=4)
10:31:56	63167/63167	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:01:55%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753-838219-714122-347660-281290-605729-476221-401151-918614-227027-440984-157533-626375-958999	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753-838219-714122-347660-281290-605729-476221-401151-918614-227027-440984-157533-626375-958999.289.d	(from https://tamimicontracting.com/en/job-opportunities?page=4)
10:31:56	62061/62061	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:01:55%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-766404-657895-779786-138256-765122-944512	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-766404-657895-779786-138256-76513	(from https://tamimicontracting.com/en/job-opportunities?page=4)
10:31:58	62243/62243	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:01:58%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380.html	(from https://tamimicontracting.com/en/job-opportunities?page=4)
10:32:00	62203/62203	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:02:00%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-766404-657895-779786-138256-765122-944512-858459	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-766404-657895-779786-138256-76514	(from https://tamimicontracting.com/en/job-opportunities?page=4)
10:32:00	62239/62239	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:02:00%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-766404-657895-779786-138256-765122-463842	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-766404-657895-779786-138256-76515	(from https://tamimicontracting.com/en/job-opportunities?page=4)
10:32:01	63573/63573	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:02:00%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-893513-678795	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-893513-678795.html	(from https://tamimicontracting.com/en/job-opportunities?page=4)
10:32:01	62134/62134	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:02:00%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-766404-657895-779786-138256-765122-463842-430209	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-766404-657895-779786-138256-76516	(from https://tamimicontracting.com/en/job-opportunities?page=4)
10:32:03	62915/62915	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:02:03%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753-838219-714122-347660-281290	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753-838219-714122-347660-281290.html	(from https://tamimicontracting.com/en/job-opportunities?page=4)
10:32:05	61994/61994	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:02:05%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-766404-657895-779786-138256-765122-256245	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-766404-657895-779786-138256-76517	(from https://tamimicontracting.com/en/job-opportunities?page=4)
10:32:06	62843/62843	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:02:05%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753-838219-714122-347660-281290-809962	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753-838219-714122-347660-281290-809962.html	(from https://tamimicontracting.com/en/job-opportunities?page=5)
10:32:08	62998/62998	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:02:08%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753-838219-714122	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753-838219-714122.html	(from https://tamimicontracting.com/en/job-opportunities?page=5)
10:32:10	63186/63186	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:02:10%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753-838219-714122-347660-281290-605729-762929	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753-838219-714122-347660-281290-605729-762929.html	(from https://tamimicontracting.com/en/job-opportunities?page=5)
10:32:12	63068/63068	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:02:12%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-519904-113000	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-519904-113000.html	(from https://tamimicontracting.com/en/job-opportunities?page=5)
10:32:14	62486/62486	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:02:14%20GMT	https://tamimicontracting.com/en/civil-qc-inspector	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/civil-qc-inspector.html	(from https://tamimicontracting.com/en/job-opportunities?page=5)
10:32:16	63021/63021	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:02:16%20GMT	https://tamimicontracting.com/en/planning-engineer-primavera-6-knowledge	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/planning-engineer-primavera-6-knowledge.html	(from https://tamimicontracting.com/en/job-opportunities?page=5)
10:32:18	63297/63297	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:02:18%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227.html	(from https://tamimicontracting.com/en/job-opportunities?page=5)
10:32:20	63387/63387	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:02:20%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814.html	(from https://tamimicontracting.com/en/job-opportunities?page=5)
10:32:23	62225/62225	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:02:22%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-864336-746506	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-864336-746506.html	(from https://tamimicontracting.com/en/job-opportunities?page=5)
10:32:23	62238/62238	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:02:22%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-766404-657895-779786-138256-604094	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-766404-657895-779786-138256-60409	(from https://tamimicontracting.com/en/job-opportunities?page=5)
10:32:25	62239/62239	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:02:25%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366.html	(from https://tamimicontracting.com/en/job-opportunities?page=6)
10:32:27	62364/62364	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:02:27%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-766404	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-766404.html	(from https://tamimicontracting.com/en/job-opportunities?page=6)
10:32:29	62157/62157	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:02:29%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-559982	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-559982.html	(from https://tamimicontracting.com/en/job-opportunities?page=6)
10:32:31	62248/62248	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:02:32%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-766404-657895	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-766404-657895.html	(from https://tamimicontracting.com/en/job-opportunities?page=6)
10:32:34	62204/62204	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:02:34%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-864336	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-864336.html	(from https://tamimicontracting.com/en/job-opportunities?page=6)
10:32:36	62145/62145	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:02:36%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-476991	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-476991.html	(from https://tamimicontracting.com/en/job-opportunities?page=6)
10:32:38	63404/63404	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:02:38%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834.html	(from https://tamimicontracting.com/en/job-opportunities?page=6)
10:32:40	63064/63064	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:02:40%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753-838219-714122-347660-281290-605729	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-176322-836753-838219-714122-347660-281290-605729.html	(from https://tamimicontracting.com/en/job-opportunities?page=6)
10:32:42	63757/63757	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:02:42%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-893513-678795-492351-794877	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-893513-678795-492351-794877.html	(from https://tamimicontracting.com/en/job-opportunities?page=6)
10:32:45	63967/63967	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:02:45%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-893513-678795-492351-794877-846348	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-893513-678795-492351-794877-846348.html	(from https://tamimicontracting.com/en/job-opportunities?page=6)
10:32:47	63462/63462	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:02:47%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-893513-678795-809430	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-893513-678795-809430.html	(from https://tamimicontracting.com/en/job-opportunities?page=7)
10:32:50	62503/62503	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2005:02:50%20GMT	https://tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-766404-657895-779786	C:/Users/ProBook%20{HP}/Desktop/Tamimi/tamimicontracting.com/en/qa-qc-manager-civil-engineer-788057-660329-968556-925558-545121-744087-613834-776793-875227-100814-391902-786946-183641-378778-572380-306366-766404-657895-779786.html	(from https://tamimicontracting.com/en/job-opportunities?page=7)
